"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"02/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/06/2023";"1800";"20,4";"60,0";"929,0";"3,6";"100,0";"5,0";"";"";"";""
"02/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/06/2023";"0000";"15,8";"91,0";"929,9";"3,1";"130,0";"1,3";"";"23,9";"";""
"03/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/06/2023";"1200";"15,6";"82,0";"931,3";"3,6";"60,0";"1,3";"";"";"15,1";"0,0"
"03/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/06/2023";"1800";"23,9";"45,0";"928,3";"1,5";"20,0";"0,0";"";"";"";""
"03/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/06/2023";"0000";"17,1";"88,0";"929,3";"1,0";"140,0";"0,0";"";"24,7";"";""
"04/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/06/2023";"1200";"15,8";"98,0";"932,1";"1,0";"350,0";"0,0";"";"";"12,3";"0,0"
"04/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/06/2023";"1800";"24,7";"38,0";"929,7";"1,5";"330,0";"0,0";"";"";"";""
"04/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/06/2023";"0000";"20,3";"53,0";"931,1";"2,1";"220,0";"0,0";"";"23,5";"";""
"05/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/06/2023";"1200";"17,4";"76,0";"931,2";"1,0";"10,0";"0,0";"";"";"12,9";"0,0"
"05/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/06/2023";"1800";"22,7";"58,0";"929,1";"3,1";"170,0";"0,0";"";"";"";""
"05/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/06/2023";"0000";"15,3";"88,0";"930,9";"3,6";"150,0";"1,3";"";"21,8";"";""
"06/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/06/2023";"1200";"16,4";"78,0";"931,1";"3,6";"60,0";"0,0";"";"";"13,1";"0,0"
"06/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/06/2023";"1800";"20,9";"59,0";"929,1";"4,6";"130,0";"2,5";"";"";"";""
"06/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/06/2023";"0000";"14,3";"91,0";"930,0";"2,6";"150,0";"3,8";"";"23,6";"";""
"07/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/06/2023";"1200";"15,2";"83,0";"931,9";"2,1";"30,0";"0,0";"";"";"12,6";"0,0"
"07/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/06/2023";"1800";"23,4";"39,0";"929,6";"3,6";"300,0";"0,0";"";"";"";""
"07/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/06/2023";"0000";"17,4";"70,0";"930,6";"1,0";"120,0";"0,0";"";"23,3";"";""
"08/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/06/2023";"1200";"16,9";"78,0";"931,9";"2,1";"50,0";"0,0";"";"";"13,8";"0,0"
"08/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/06/2023";"1800";"23,3";"41,0";"928,7";"1,5";"220,0";"0,0";"";"";"";""
"08/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/06/2023";"0000";"17,6";"84,0";"929,7";"1,0";"150,0";"0,0";"";"24,9";"";""
"09/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/06/2023";"1200";"18,2";"70,0";"929,6";"2,6";"20,0";"0,0";"";"";"14,6";"0,0"
"09/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/06/2023";"1800";"24,9";"37,0";"927,0";"6,7";"320,0";"0,0";"";"";"";""
"09/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/06/2023";"0000";"19,8";"57,0";"928,4";"2,1";"330,0";"0,0";"";"25,3";"";""
"10/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/06/2023";"1200";"18,6";"65,0";"929,3";"3,6";"320,0";"0,0";"";"";"15,0";"0,0"
"10/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/06/2023";"1800";"25,3";"30,0";"925,9";"6,7";"320,0";"0,0";"";"";"";""
"10/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/06/2023";"0000";"20,3";"52,0";"927,3";"1,5";"350,0";"0,0";"";"26,9";"";""
"11/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/06/2023";"1200";"19,1";"61,0";"927,4";"3,1";"320,0";"0,0";"";"";"16,0";"0,0"
"11/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/06/2023";"1800";"26,9";"29,0";"924,5";"5,1";"300,0";"2,5";"";"";"";""
"11/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/06/2023";"0000";"21,2";"47,0";"926,4";"1,0";"360,0";"0,0";"";"26,0";"";""
"12/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/06/2023";"1200";"19,4";"78,0";"928,1";"1,5";"70,0";"2,5";"";"";"16,9";"0,0"
"12/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/06/2023";"1800";"23,7";"62,0";"926,0";"5,1";"140,0";"5,0";"";"";"";""
"12/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/06/2023";"0000";"17,8";"87,0";"929,9";"4,6";"190,0";"8,8";"";"17,2";"";""
"13/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/06/2023";"1200";"15,7";"94,0";"932,4";"5,1";"170,0";"10,0";"";"";"15,5";"0,0"
"13/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/06/2023";"1800";"16,5";"91,0";"929,9";"4,1";"190,0";"10,0";"";"";"";""
"13/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/06/2023";"0000";"15,2";"94,0";"931,2";"3,6";"170,0";"10,0";"";"16,4";"";""
"14/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/06/2023";"1200";"14,8";"96,0";"930,4";"2,1";"240,0";"10,0";"";"";"14,3";"2,0"
"14/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/06/2023";"1800";"16,1";"93,0";"928,5";"2,1";"230,0";"10,0";"";"";"";""
"14/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/06/2023";"0000";"15,8";"94,0";"930,0";"1,0";"10,0";"10,0";"";"17,9";"";""
"15/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/06/2023";"1200";"16,1";"94,0";"928,4";"2,1";"360,0";"10,0";"";"";"15,8";""
"15/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/06/2023";"1800";"17,8";"91,0";"926,7";"3,6";"330,0";"10,0";"";"";"";""
"15/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/06/2023";"0000";"16,2";"92,0";"927,4";"4,1";"330,0";"10,0";"";"16,5";"";""
"16/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/06/2023";"1200";"12,2";"95,0";"928,4";"5,1";"330,0";"10,0";"";"";"14,2";""
"16/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/06/2023";"1800";"16,3";"66,0";"926,7";"8,2";"320,0";"1,3";"";"";"";""
"16/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/06/2023";"0000";"13,2";"84,0";"929,4";"3,6";"320,0";"0,0";"";"17,7";"";""
"17/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/06/2023";"1200";"11,0";"82,0";"931,5";"3,1";"320,0";"0,0";"";"";"9,3";"0,3"
"17/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/06/2023";"1800";"17,5";"56,0";"928,6";"1,0";"120,0";"5,0";"";"";"";""
"17/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/06/2023";"0000";"13,2";"88,0";"930,9";"2,6";"170,0";"6,3";"";"18,8";"";""
"18/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/06/2023";"1200";"13,5";"86,0";"932,1";"2,6";"160,0";"8,8";"";"";"12,4";"0,0"
"18/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/06/2023";"1800";"18,8";"57,0";"930,3";"3,6";"180,0";"7,5";"";"";"";""
"18/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/06/2023";"0000";"12,5";"89,0";"932,6";"4,6";"150,0";"6,3";"";"18,9";"";""
"19/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/06/2023";"1200";"14,2";"85,0";"934,5";"3,6";"110,0";"10,0";"";"";"12,0";"0,0"
"19/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/06/2023";"1800";"17,9";"68,0";"931,7";"5,7";"150,0";"3,8";"";"";"";""
"19/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/06/2023";"0000";"14,1";"85,0";"933,7";"3,1";"140,0";"7,5";"";"22,1";"";""
"20/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/06/2023";"1200";"14,3";"77,0";"933,6";"4,6";"60,0";"3,8";"";"";"13,1";"0,0"
"20/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/06/2023";"1800";"22,0";"38,0";"930,3";"1,5";"260,0";"0,0";"";"";"";""
"20/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/06/2023";"0000";"16,6";"67,0";"930,5";"1,0";"30,0";"0,0";"";"23,1";"";""
"21/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/06/2023";"1200";"15,4";"78,0";"930,7";"3,1";"50,0";"0,0";"";"";"13,1";"0,0"
"21/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/06/2023";"1800";"23,1";"36,0";"928,0";"3,6";"350,0";"0,0";"";"";"";""
"21/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/06/2023";"0000";"18,4";"65,0";"928,7";"1,5";"60,0";"0,0";"";"23,9";"";""
"22/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/06/2023";"1200";"17,2";"69,0";"930,2";"1,5";"50,0";"3,8";"";"";"14,1";"0,0"
"22/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/06/2023";"1800";"23,9";"42,0";"927,5";"4,6";"330,0";"0,0";"";"";"";""
"22/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/06/2023";"0000";"19,7";"58,0";"928,4";"2,1";"70,0";"0,0";"";"24,2";"";""
"23/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/06/2023";"1200";"17,7";"73,0";"928,7";"1,5";"50,0";"0,0";"";"";"15,0";"0,0"
"23/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/06/2023";"1800";"24,2";"43,0";"926,2";"5,1";"330,0";"5,0";"";"";"";""
"23/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/06/2023";"0000";"18,1";"64,0";"928,1";"1,0";"90,0";"0,0";"";"25,3";"";""
"24/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/06/2023";"1200";"18,3";"70,0";"929,0";"3,1";"350,0";"0,0";"";"";"15,0";"0,0"
"24/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/06/2023";"1800";"25,3";"40,0";"927,2";"2,6";"340,0";"0,0";"";"";"";""
"24/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/06/2023";"0000";"19,8";"64,0";"929,3";"0,5";"100,0";"0,0";"";"26,0";"";""
"25/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/06/2023";"1200";"18,3";"74,0";"930,7";"1,5";"350,0";"0,0";"";"";"15,0";"0,0"
"25/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/06/2023";"1800";"26,0";"36,0";"928,4";"2,1";"280,0";"3,8";"";"";"";""
"25/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/06/2023";"0000";"19,8";"68,0";"930,2";"0,0";"0,0";"0,0";"";"26,4";"";""
"26/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/06/2023";"1200";"18,8";"71,0";"930,9";"2,1";"40,0";"0,0";"";"";"14,9";"0,0"
"26/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/06/2023";"1800";"26,4";"24,0";"928,4";"3,1";"40,0";"1,3";"";"";"";""
"26/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/06/2023";"0000";"20,1";"64,0";"929,8";"1,0";"10,0";"0,0";"";"25,0";"";""
"27/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/06/2023";"1200";"18,9";"59,0";"930,6";"3,1";"360,0";"0,0";"";"";"15,5";"0,0"
"27/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/06/2023";"1800";"25,0";"35,0";"927,4";"5,1";"350,0";"0,0";"";"";"";""
"27/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/06/2023";"0000";"20,3";"52,0";"928,8";"1,5";"10,0";"0,0";"";"25,1";"";""
"28/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/06/2023";"1200";"19,5";"62,0";"930,3";"3,6";"340,0";"0,0";"";"";"15,2";"0,0"
"28/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/06/2023";"1800";"25,1";"39,0";"928,5";"6,2";"320,0";"0,0";"";"";"";""
"28/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/06/2023";"0000";"21,7";"53,0";"930,5";"1,5";"230,0";"0,0";"";"21,2";"";""
"29/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/06/2023";"1200";"17,3";"83,0";"932,6";"2,6";"160,0";"1,3";"";"";"15,0";"0,0"
"29/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/06/2023";"1800";"19,0";"72,0";"931,5";"5,7";"150,0";"7,5";"";"";"";""
"29/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/06/2023";"0000";"16,2";"89,0";"934,1";"5,1";"160,0";"8,8";"";"20,2";"";""
"30/06/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/06/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/06/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/06/2023";"1200";"16,7";"82,0";"933,8";"3,1";"90,0";"7,5";"";"";"15,4";"1,0"
"30/06/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/06/2023";"1800";"20,2";"62,0";"931,3";"2,6";"150,0";"6,3";"";"";"";""
"30/06/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0000";"16,0";"90,0";"932,3";"2,6";"150,0";"10,0";"";"22,7";"";""
"01/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"1200";"16,1";"86,0";"930,8";"3,1";"30,0";"5,0";"";"";"15,1";"0,0"
"01/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/07/2023";"1800";"19,7";"76,0";"928,2";"6,7";"170,0";"5,0";"";"";"";""
"01/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0000";"15,9";"88,0";"929,9";"2,1";"190,0";"5,0";"";"19,3";"";""
"02/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"1200";"16,9";"72,0";"929,8";"0,5";"30,0";"0,0";"";"";"14,2";"0,0"
"02/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/07/2023";"1800";"19,3";"60,0";"927,8";"3,6";"150,0";"0,0";"";"";"";""
"02/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/07/2023";"0000";"14,5";"88,0";"930,3";"3,1";"170,0";"6,3";"";"17,5";"";""
"03/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/07/2023";"1200";"14,7";"78,0";"932,2";"3,1";"100,0";"1,3";"";"";"13,2";"0,0"
"03/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/07/2023";"1800";"16,0";"74,0";"931,2";"6,2";"160,0";"6,3";"";"";"";""
"03/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/07/2023";"0000";"12,5";"82,0";"932,4";"2,6";"130,0";"2,5";"";"21,0";"";""
"04/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/07/2023";"1200";"13,7";"79,0";"932,4";"4,1";"80,0";"3,8";"";"";"11,0";"0,0"
"04/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/07/2023";"1800";"21,0";"46,0";"929,4";"1,5";"30,0";"0,0";"";"";"";""
"04/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/07/2023";"0000";"13,1";"91,0";"930,9";"2,1";"150,0";"6,3";"";"23,1";"";""
"05/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/07/2023";"1200";"13,5";"81,0";"932,1";"3,6";"80,0";"0,0";"";"";"12,1";"0,0"
"05/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/07/2023";"1800";"23,1";"37,0";"928,5";"4,1";"350,0";"0,0";"";"";"";""
"05/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/07/2023";"0000";"17,5";"56,0";"929,0";"1,0";"60,0";"0,0";"";"23,3";"";""
"06/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/07/2023";"1200";"15,9";"67,0";"929,6";"2,1";"70,0";"0,0";"";"";"12,6";"0,0"
"06/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/07/2023";"1800";"23,3";"36,0";"926,3";"4,1";"330,0";"0,0";"";"";"";""
"06/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/07/2023";"0000";"17,6";"54,0";"927,1";"1,5";"20,0";"0,0";"";"23,3";"";""
"07/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/07/2023";"1200";"17,0";"55,0";"928,4";"2,6";"10,0";"0,0";"";"";"12,7";"0,0"
"07/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/07/2023";"1800";"23,3";"34,0";"925,5";"4,1";"330,0";"2,5";"";"";"";""
"07/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/07/2023";"0000";"18,8";"52,0";"926,0";"1,5";"10,0";"0,0";"";"25,5";"";""
"08/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/07/2023";"1200";"17,9";"56,0";"925,6";"2,1";"340,0";"6,3";"";"";"14,4";"0,0"
"08/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/07/2023";"1800";"25,5";"30,0";"922,6";"8,7";"320,0";"5,0";"";"";"";""
"08/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/07/2023";"0000";"22,6";"44,0";"925,3";"1,5";"300,0";"8,8";"";"18,9";"";""
"09/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/07/2023";"1200";"17,0";"91,0";"928,4";"1,5";"230,0";"8,8";"";"";"16,7";"3,0"
"09/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/07/2023";"1800";"18,6";"79,0";"927,3";"1,5";"210,0";"10,0";"";"";"";""
"09/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/07/2023";"0000";"15,9";"93,0";"928,4";"3,1";"130,0";"8,8";"";"22,5";"";""
"10/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/07/2023";"1200";"16,5";"91,0";"928,9";"2,1";"10,0";"10,0";"";"";"15,9";"1,0"
"10/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/07/2023";"1800";"21,9";"70,0";"925,8";"3,1";"300,0";"10,0";"";"";"";""
"10/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/07/2023";"0000";"20,4";"75,0";"926,5";"1,5";"30,0";"10,0";"";"26,5";"";""
"11/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/07/2023";"1200";"19,0";"85,0";"927,2";"2,1";"60,0";"0,0";"";"";"17,6";"0,2"
"11/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/07/2023";"1800";"26,5";"39,0";"924,5";"3,6";"280,0";"10,0";"";"";"";""
"11/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/07/2023";"0000";"17,6";"95,0";"925,7";"2,1";"120,0";"10,0";"";"28,0";"";""
"12/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/07/2023";"1200";"18,3";"86,0";"924,4";"2,1";"70,0";"6,3";"";"";"17,1";"0,0"
"12/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/07/2023";"1800";"28,0";"25,0";"919,7";"6,2";"340,0";"5,0";"";"";"";""
"12/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/07/2023";"0000";"23,4";"42,0";"919,2";"3,6";"360,0";"0,0";"";"25,0";"";""
"13/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/07/2023";"1200";"21,1";"58,0";"918,4";"";"330,0";"0,0";"";"";"18,1";"0,0"
"13/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/07/2023";"1800";"25,0";"17,0";"918,0";"9,8";"320,0";"0,0";"";"";"";""
"13/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/07/2023";"0000";"19,5";"32,0";"922,4";"4,6";"300,0";"10,0";"";"15,6";"";""
"14/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/07/2023";"1200";"12,5";"63,0";"928,1";"3,6";"240,0";"0,0";"";"";"11,0";"0,0"
"14/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/07/2023";"1800";"15,4";"48,0";"927,5";"4,1";"160,0";"2,5";"";"";"";""
"14/07/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/07/2023";"0000";"11,3";"81,0";"929,6";"4,6";"140,0";"8,8";"";"20,5";"";""
"15/07/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/07/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/07/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/07/2023";"1200";"12,7";"77,0";"930,4";"4,1";"70,0";"1,3";"";"";"10,2";"0,0"
"15/07/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/07/2023";"1800";"19,4";"42,0";"926,7";"1,5";"10,0";"0,0";"";"";"";""
